,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,Cable Connection,Assessment Number
1938,No,Yes,No,Yes,Yes,No,No,1086456763
1939,No,No,No,No,No,No,No,1086456968
1940,No,No,No,No,No,No,No,1086457007
1941,No,No,Yes,Yes,No,No,No,1086071286
1942,No,No,No,No,No,No,No,1086457196
1943,No,No,No,No,No,No,No,1086457222
1944,No,No,No,No,No,No,No,1086457234
1945,No,No,No,No,No,No,No,1086457251
1946,No,Yes,Yes,Yes,No,No,Yes,1086483927
1947,No,Yes,No,Yes,No,No,No,1086483929
1948,No,No,No,No,No,No,No,1086484703
1949,No,No,No,No,No,No,No,1086484709
1950,No,No,No,No,No,No,No,1086484838
1951,No,Yes,Yes,Yes,No,No,Yes,1086487828
1952,No,No,Yes,Yes,No,No,No,1086061514
1953,No,No,No,No,No,No,No,1086487510
1954,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086486287
1955,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086486298
1956,No,No,No,No,No,No,No,1086487511
1957,No,Yes,Yes,Yes,Yes,No,No,1086486420
1958,No,No,No,No,No,No,No,1086487509
1959,No,No,No,No,No,No,No,1086487081
1960,No,No,No,No,No,No,No,1086487512
1961,No,No,No,No,No,No,No,1086487514
1962,No,No,No,No,No,No,No,1086487513
1963,No,No,Yes,Yes,No,No,No,1086061510
1964,No,Yes,Yes,No,Yes,Yes,No,1086489513
1965,No,No,No,No,No,No,No,1086489778
1966,No,No,No,No,No,No,No,1086489877
1967,No,No,Yes,Yes,No,No,No,1086091105
1968,No,No,No,No,No,No,No,1086490598
1969,No,No,No,No,No,No,No,1086494202
1970,No,No,No,No,No,No,No,1086494285
1971,No,No,No,No,No,No,No,1086498435
1972,No,No,No,No,No,No,No,1086498954
1973,No,No,No,No,No,No,No,1086500145
1974,No,No,No,No,No,No,No,1086500170
1975,No,No,No,No,No,No,No,1086502507
1976,No,No,No,No,No,No,No,1086502186
1977,No,No,No,No,No,No,No,1086504485
1978,No,No,No,No,No,No,No,1086504488
1979,No,No,No,No,No,No,No,1086504489
1980,No,No,No,No,No,No,No,1086504490
1981,No,No,Yes,Yes,No,No,No,1086094314
1982,No,No,No,No,No,No,No,1086505296
1983,No,No,No,No,No,No,No,1086505402
1984,No,No,No,No,No,No,No,1086505713
1985,No,No,Yes,Yes,No,No,No,1086077856
1986,No,No,No,No,No,No,No,1086507341
1987,No,No,No,No,No,No,No,1086507355
1988,No,No,No,No,No,No,No,1086509418
1989,No,No,No,No,No,No,No,1086509420
1990,No,No,No,No,No,No,No,1086509822
1991,No,No,No,No,No,No,No,1086511205
1992,No,No,No,No,No,No,No,1086511866
1993,No,No,No,No,No,No,No,1086511883
1994,No,No,No,No,No,No,No,1086513663
1995,No,No,No,No,No,No,No,1086513766
1996,No,No,No,No,No,No,No,1086514002
1997,No,No,No,No,No,No,No,1086515217
1998,No,Yes,No,Yes,No,No,No,1086515814
1999,No,No,No,No,No,No,No,1086517972
2000,No,No,No,No,No,No,No,1086518077
2001,No,No,No,No,No,No,No,1086518540
2002,No,No,No,No,No,No,No,1086520022
2003,No,No,No,No,No,No,No,1086520574
2004,No,No,No,No,No,No,No,1086522515
2005,No,No,No,No,No,No,No,1086523372
2006,No,No,No,No,No,No,No,1086523373
2007,No,No,Yes,Yes,No,No,No,1086070819
2008,No,No,No,No,No,No,No,1086525061
2009,No,No,No,No,No,No,No,1086525428
2010,No,No,No,No,No,No,No,1086525429
2011,No,No,No,No,No,No,No,1086528035
2012,No,No,No,No,No,No,No,1086528038
2013,No,No,No,No,No,No,No,1086529732
2014,No,No,No,No,No,No,No,1086531016
2015,No,No,No,No,No,No,No,1086532535
2016,No,No,No,No,No,No,No,1086532702
2017,No,No,Yes,Yes,No,No,No,1086084609
2018,No,No,No,No,No,No,No,1086533833
2019,No,No,No,No,No,No,No,1086534596
2020,No,No,No,No,No,No,No,1086533918
2021,No,No,No,No,No,No,No,1086536272
2022,No,No,No,No,No,No,No,1086535404
2023,No,No,No,No,No,No,No,1086535587
2024,No,No,Yes,Yes,No,No,No,1086059739
2025,No,No,No,No,No,No,No,1086537166
2026,No,No,No,No,No,No,No,1086539030
2027,No,No,No,No,No,No,No,1086539856
2028,No,No,No,No,No,No,No,1086539855
2029,No,No,No,No,No,No,No,1086539864
2030,No,No,No,No,No,No,No,1086540579
2031,No,No,No,No,No,No,No,1086540996
2032,No,No,No,No,No,No,No,1086541134
2033,No,No,No,No,No,No,No,1086541615
2034,No,No,No,No,No,No,No,1086541620
2035,No,No,No,No,No,No,No,1086542277
2036,No,No,No,No,No,No,No,1086542689
2037,No,No,No,No,No,No,No,1086542857
2038,No,No,No,No,No,No,No,1086542894
2039,No,No,No,No,No,No,No,1086542960
2040,No,No,No,No,No,No,No,1086543376
2041,No,No,No,No,No,No,No,1086543817
2042,No,No,No,No,No,No,No,1086544224
2043,No,No,No,No,No,No,No,1086544516
2044,No,No,No,No,No,No,No,1086546930
2045,No,No,No,No,No,No,No,1086547508
2046,No,No,No,No,No,No,No,1086547796
2047,No,No,No,No,No,No,No,1086551327
2048,No,No,Yes,Yes,No,No,No,1086058748
2049,No,No,Yes,Yes,No,No,No,1086058940
2050,No,No,Yes,Yes,No,No,No,1086058952
2051,No,No,Yes,Yes,No,No,No,1086059154
2052,No,No,Yes,Yes,No,No,No,1086059282
2053,No,No,Yes,Yes,No,No,No,1086059286
2054,No,No,Yes,Yes,No,No,No,1086061047
2055,Yes,Yes,Yes,Yes,Yes,No,No,1086059344
2056,No,No,Yes,Yes,No,No,No,1086059363
2057,No,No,Yes,Yes,No,No,No,1086059366
2058,No,No,Yes,Yes,No,No,No,1086059400
2059,No,No,Yes,Yes,No,No,No,1086059409
2060,No,No,Yes,Yes,No,No,No,1086059446
2061,No,No,Yes,Yes,No,No,No,1086059483
2062,No,No,Yes,Yes,No,No,No,1086059562
2063,No,No,Yes,Yes,No,No,No,1086059636
2064,No,No,Yes,Yes,No,No,No,1086060850
2065,No,No,Yes,Yes,No,No,No,1086098332
2066,No,No,Yes,Yes,No,No,No,1086059853
2067,No,No,Yes,Yes,No,No,No,1086059973
2068,No,No,Yes,Yes,No,No,No,1086059892
2069,No,No,Yes,Yes,No,No,No,1086059974
2070,No,No,Yes,Yes,No,No,No,1086059975
2071,No,No,Yes,Yes,No,No,No,1086059996
2072,No,No,Yes,Yes,No,No,No,1086060138
2073,No,No,Yes,Yes,No,No,No,1086060271
2074,No,No,Yes,Yes,No,No,No,1086060469
2075,No,No,Yes,Yes,No,No,No,1086060232
2076,No,No,Yes,Yes,No,No,No,1086060238
2077,No,No,Yes,Yes,No,No,No,1086060336
2078,No,No,Yes,Yes,No,No,No,1086060363
2079,No,No,Yes,Yes,No,No,No,1086060365
2080,No,No,Yes,Yes,No,No,No,1086060375
2081,No,Yes,Yes,Yes,No,No,No,1086060389
2082,No,No,Yes,Yes,No,No,No,1086060546
2083,No,No,Yes,Yes,No,No,No,1086060591
2084,No,No,Yes,Yes,No,No,No,1086060597
2085,No,No,Yes,Yes,No,No,No,1086060630
2086,No,No,Yes,Yes,No,No,No,1086060631
2087,No,No,Yes,Yes,No,No,No,1086060768
2088,No,No,Yes,Yes,No,No,No,1086060836
2089,No,No,Yes,Yes,No,No,No,1086060854
2090,No,No,Yes,Yes,No,No,No,1086061096
2091,No,No,Yes,Yes,No,No,No,1086061097
2092,No,No,Yes,Yes,No,No,No,1086061135
2093,No,No,Yes,Yes,No,No,No,1086061511
2094,No,No,Yes,Yes,No,No,No,1086061512
2095,No,Yes,Yes,Yes,No,No,No,1086061596
2096,No,No,Yes,Yes,No,No,No,1086061603
2097,No,No,Yes,Yes,No,No,No,1086061781
2098,No,No,Yes,Yes,No,No,No,1086061879
2099,No,No,Yes,Yes,No,No,No,1086061901
2100,No,No,Yes,Yes,No,No,No,1086061902
2101,No,No,Yes,Yes,No,No,No,1086062034
2102,No,No,Yes,Yes,No,No,No,1086062035
2103,No,No,Yes,Yes,No,No,No,1086062129
2104,No,No,Yes,Yes,No,No,No,1086062157
2105,No,No,Yes,Yes,No,No,No,1086062241
2106,No,No,Yes,Yes,No,No,No,1086062242
2107,No,No,Yes,Yes,No,No,No,1086062252
2108,No,No,Yes,Yes,No,No,No,1086062330
2109,No,No,Yes,Yes,No,No,No,1086062387
2110,No,No,Yes,Yes,No,No,No,1086062405
2111,No,No,Yes,Yes,No,No,No,1086062494
2112,No,No,Yes,Yes,No,No,No,1086062492
2113,No,No,Yes,Yes,No,No,No,1086062601
2114,No,No,Yes,Yes,No,No,No,1086062602
2115,No,No,Yes,Yes,No,No,No,1086062622
2116,No,No,Yes,Yes,No,No,No,1086062705
2117,No,No,Yes,Yes,No,No,No,1086062745
2118,No,No,Yes,Yes,No,No,No,1086062786
2119,No,No,Yes,Yes,No,No,No,1086062809
2120,No,No,Yes,Yes,No,No,No,1086063048
2121,No,No,Yes,Yes,No,No,No,1086063119
2122,No,No,Yes,Yes,No,No,No,1086063412
2123,No,No,Yes,Yes,No,No,No,1086063196
2124,No,No,Yes,Yes,No,No,No,1086063212
2125,No,No,Yes,Yes,No,No,No,1086063232
2126,No,No,Yes,Yes,No,No,No,1086063282
2127,No,No,Yes,Yes,No,No,No,1086063335
2128,No,No,Yes,Yes,No,No,No,1086063588
2129,No,No,Yes,Yes,No,No,No,1086063601
2130,No,No,Yes,Yes,No,No,No,1086063604
2131,No,No,Yes,Yes,No,No,No,1086063609
2132,No,No,Yes,Yes,No,No,No,1086063633
2133,No,No,Yes,Yes,No,No,No,1086063740
2134,No,No,Yes,Yes,No,No,No,1086063777
2135,No,No,Yes,Yes,No,No,No,1086063958
2136,No,No,Yes,Yes,No,No,No,1086064271
2137,No,No,Yes,Yes,No,No,No,1086064326
2138,No,No,Yes,Yes,No,No,No,1086064379
2139,No,No,Yes,Yes,No,No,No,1086064577
2140,No,No,Yes,Yes,No,No,No,1086064685
2141,No,No,Yes,Yes,No,No,No,1086064808
2142,No,No,Yes,Yes,No,No,No,1086064807
2143,No,No,Yes,Yes,No,No,No,1086064809
2144,No,No,Yes,Yes,No,No,No,1086065746
2145,No,No,Yes,Yes,No,No,No,1086064895
2146,No,No,Yes,Yes,No,No,No,1086064938
2147,No,No,Yes,Yes,No,No,No,1086064941
2148,No,No,Yes,Yes,No,No,No,1086065014
2149,No,No,Yes,Yes,No,No,No,1086065106
2150,No,No,Yes,Yes,No,No,No,1086065094
2151,No,No,Yes,Yes,No,No,No,1086065095
2152,No,No,Yes,Yes,No,No,No,1086065129
2153,No,No,Yes,Yes,No,No,No,1086065163
2154,No,No,Yes,Yes,No,No,No,1086065166
2155,No,No,Yes,Yes,No,No,No,1086065278
2156,No,No,Yes,Yes,No,No,No,1086065301
2157,No,No,Yes,Yes,No,No,No,1086065382
2158,No,No,Yes,Yes,No,No,No,1086065439
2159,No,No,Yes,Yes,No,No,No,1086065441
2160,No,No,Yes,Yes,No,No,No,1086065449
2161,No,No,Yes,Yes,No,No,No,1086065526
2162,No,No,Yes,Yes,No,No,No,1086065635
2163,No,No,Yes,Yes,No,No,No,1086065677
2164,No,No,Yes,Yes,No,No,No,1086065739
2165,No,No,Yes,Yes,No,No,No,1086065892
2166,No,No,Yes,Yes,No,No,No,1086065962
2167,No,No,Yes,Yes,No,No,No,1086065978
2168,No,No,Yes,Yes,No,No,No,1086066021
2169,No,No,Yes,Yes,No,No,No,1086066053
2170,No,No,Yes,Yes,No,No,No,1086066078
2171,No,No,Yes,Yes,No,No,No,1086066218
2172,No,No,Yes,Yes,No,No,No,1086066224
2173,No,No,Yes,Yes,No,No,No,1086066229
2174,No,No,Yes,Yes,No,No,No,1086066260
2175,No,No,Yes,Yes,No,No,No,1086066277
2176,No,No,Yes,Yes,No,No,No,1086067255
2177,No,No,Yes,Yes,No,No,No,1086066444
2178,No,No,Yes,Yes,No,No,No,1086066815
2179,No,No,Yes,Yes,No,No,No,1086067267
2180,No,No,Yes,Yes,No,No,No,1086066467
2181,No,No,Yes,Yes,No,No,No,1086066468
2182,No,No,Yes,Yes,No,No,No,1086066533
2183,No,No,Yes,Yes,No,No,No,1086066567
2184,No,No,Yes,Yes,No,No,No,1086066640
2185,No,No,Yes,Yes,No,No,No,1086066697
2186,No,No,Yes,Yes,No,No,No,1086066751
2187,No,No,Yes,Yes,No,No,No,1086066892
2188,No,No,Yes,Yes,No,No,No,1086067380
2189,No,No,Yes,Yes,No,No,No,1086067403
2190,No,No,Yes,Yes,No,No,No,1086067260
2191,No,No,Yes,Yes,No,No,No,1086067324
2192,No,No,Yes,Yes,No,No,No,1086067272
2193,No,No,Yes,Yes,No,No,No,1086067325
2194,No,No,Yes,Yes,No,No,No,1086067213
2195,No,No,Yes,Yes,No,No,No,1086067220
2196,No,No,Yes,Yes,No,No,No,1086067241
2197,No,No,Yes,Yes,No,No,No,1086067245
2198,No,No,Yes,Yes,No,No,No,1086067263
2199,No,No,Yes,Yes,No,No,No,1086067270
2200,No,No,Yes,Yes,No,No,No,1086067271
2201,No,No,Yes,Yes,No,No,No,1086067288
2202,No,No,Yes,Yes,No,No,No,1086067292
2203,No,No,Yes,Yes,No,No,No,1086067297
2204,No,No,Yes,Yes,No,No,No,1086067298
2205,No,No,Yes,Yes,No,No,No,1086067300
2206,No,No,Yes,Yes,No,No,No,1086067310
2207,No,No,Yes,Yes,No,No,No,1086067330
2208,No,No,Yes,Yes,No,No,No,1086067357
2209,No,No,Yes,Yes,No,No,No,1086067338
2210,No,No,Yes,Yes,No,No,No,1086067375
2211,No,No,Yes,Yes,No,No,No,1086067352
2212,No,No,Yes,Yes,No,No,No,1086067377
2213,No,No,Yes,Yes,No,No,No,1086067378
2214,No,No,Yes,Yes,No,No,No,1086067384
2215,No,No,Yes,Yes,No,No,No,1086067387
2216,No,No,Yes,Yes,No,No,No,1086067388
2217,No,No,Yes,Yes,No,No,No,1086067391
2218,No,No,Yes,Yes,No,No,No,1086067392
2219,No,No,Yes,Yes,No,No,No,1086067395
2220,No,No,Yes,Yes,No,No,No,1086067396
2221,No,No,Yes,Yes,No,No,No,1086067402
2222,No,No,Yes,Yes,No,No,No,1086067405
2223,No,No,Yes,Yes,No,No,No,1086067407
2224,No,No,Yes,Yes,No,No,No,1086067418
2225,No,No,Yes,Yes,No,No,No,1086067429
2226,No,No,Yes,Yes,No,No,No,1086067438
2227,No,No,Yes,Yes,No,No,No,1086067447
2228,No,No,Yes,Yes,No,No,No,1086067480
2229,No,No,Yes,Yes,No,No,No,1086067563
2230,No,No,Yes,Yes,No,No,No,1086067595
2231,No,No,Yes,Yes,No,No,No,1086067662
2232,No,No,Yes,Yes,No,No,No,1086067638
2233,No,No,Yes,Yes,No,No,No,1086067689
2234,No,No,Yes,Yes,No,No,No,1086067719
2235,No,No,Yes,Yes,No,No,No,1086067721
2236,No,No,Yes,Yes,No,No,No,1086067722
2237,No,No,Yes,Yes,No,No,No,1086067723
2238,No,No,Yes,Yes,No,No,No,1086067787
2239,No,No,Yes,Yes,No,No,No,1086067908
2240,No,No,Yes,Yes,No,No,No,1086068001
2241,No,No,Yes,Yes,No,No,No,1086068030
2242,No,No,Yes,Yes,No,No,No,1086068031
2243,No,No,Yes,Yes,No,No,No,1086068059
2244,No,No,Yes,Yes,No,No,No,1086068132
2245,No,Yes,Yes,Yes,Yes,No,No,1086068087
2246,No,No,Yes,Yes,No,No,No,1086068088
2247,No,No,Yes,Yes,No,No,No,1086068222
2248,No,No,Yes,Yes,No,No,No,1086068224
2249,No,No,Yes,Yes,No,No,No,1086068461
2250,No,No,Yes,Yes,No,No,No,1086068670
2251,No,No,Yes,Yes,No,No,No,1086068758
2252,No,No,Yes,Yes,No,No,No,1086068791
2253,No,No,Yes,Yes,No,No,No,1086068860
2254,No,No,Yes,Yes,No,No,No,1086068898
2255,No,No,Yes,Yes,No,No,No,1086068973
2256,No,No,Yes,Yes,No,No,No,1086069012
2257,No,No,Yes,Yes,No,No,No,1086069105
2258,No,No,Yes,Yes,No,No,No,1086069106
2259,No,No,Yes,Yes,No,No,No,1086069197
2260,No,No,Yes,Yes,No,No,No,1086069282
2261,No,No,Yes,Yes,No,No,No,1086069324
2262,No,No,Yes,Yes,No,No,No,1086069356
2263,No,No,Yes,Yes,No,No,No,1086069372
2264,No,No,Yes,Yes,No,No,No,1086069374
2265,No,No,Yes,Yes,No,No,No,1086069482
2266,No,No,Yes,Yes,No,No,No,1086069491
2267,No,No,Yes,Yes,No,No,No,1086069695
2268,No,No,Yes,Yes,No,No,No,1086069698
2269,No,No,Yes,Yes,No,No,No,1086069895
2270,No,No,Yes,Yes,No,No,No,1086069919
2271,No,No,Yes,Yes,No,No,No,1086070151
2272,No,No,Yes,Yes,No,No,No,1086070244
2273,No,No,Yes,Yes,No,No,No,1086070298
2274,No,No,Yes,Yes,No,No,No,1086070355
2275,No,No,Yes,Yes,No,No,No,1086070411
2276,No,No,Yes,Yes,No,No,No,1086070548
2277,No,No,Yes,Yes,No,No,No,1086070626
2278,No,No,Yes,Yes,No,No,No,1086070779
2279,No,No,Yes,Yes,No,No,No,1086207327
2280,No,No,No,No,No,No,No,1086454494
2281,No,No,No,No,No,No,No,1086454940
2282,No,No,No,No,No,No,No,1086454943
2283,No,No,No,No,No,No,No,1086457282
2284,No,No,No,No,No,No,No,1086457328
2285,No,No,No,No,No,No,No,1086457329
2286,No,No,No,No,No,No,No,1086457337
2287,No,No,No,No,No,No,No,1086457376
2288,No,No,No,No,No,No,No,1086457438
2289,No,No,No,No,No,No,No,1086457439
2290,No,No,No,No,No,No,No,1086457440
2291,No,No,No,No,No,No,No,1086457473
2292,No,No,No,No,No,No,No,1086457474
2293,No,No,No,No,No,No,No,1086457475
2294,No,No,No,No,No,No,No,1086457510
2295,No,No,No,No,No,No,No,1086457513
2296,No,No,No,No,No,No,No,1086457514
2297,No,No,No,No,No,No,No,1086457596
2298,No,No,No,No,No,No,No,1086457641
2299,No,No,No,No,No,No,No,1086457642
2300,No,No,No,No,No,No,No,1086457673
2301,No,No,No,No,No,No,No,1086457693
2302,No,No,No,No,No,No,No,1086457694
2303,No,No,No,No,No,No,No,1086457753
2304,No,No,No,No,No,No,No,1086457754
2305,No,No,No,No,No,No,No,1086457789
2306,No,No,No,No,No,No,No,1086457791
2307,No,No,No,No,No,No,No,1086457792
2308,No,No,No,No,No,No,No,1086457793
2309,No,No,No,No,No,No,No,1086457797
2310,No,No,No,No,No,No,No,1086457804
2311,No,No,No,No,No,No,No,1086457805
2312,No,No,No,No,No,No,No,1086457806
2313,No,No,No,No,No,No,No,1086457956
2314,No,No,No,No,No,No,No,1086457997
2315,No,No,No,No,No,No,No,1086458012
2316,No,No,No,No,No,No,No,1086458043
2317,No,No,No,No,No,No,No,1086458048
2318,No,No,No,No,No,No,No,1086458053
2319,No,No,No,No,No,No,No,1086458139
2320,No,No,No,No,No,No,No,1086458199
2321,No,No,No,No,No,No,No,1086458185
2322,No,No,No,No,No,No,No,1086458198
2323,No,No,No,No,No,No,No,1086458220
2324,No,No,No,No,No,No,No,1086458252
2325,No,No,Yes,Yes,No,No,No,1086070864
2326,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086486521
2327,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086486524
2328,No,Yes,No,Yes,Yes,No,No,1086488323
2329,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086486533
2330,No,Yes,No,Yes,Yes,No,Yes,1086486985
2331,No,No,No,No,No,No,No,1086489540
2332,Yes,Yes,No,Yes,Yes,No,No,1086489999
2333,No,No,No,No,No,No,No,1086490320
2334,No,No,No,No,No,No,No,1086490321
2335,Yes,Yes,No,Yes,Yes,No,No,1086490463
2336,No,No,No,No,No,No,No,1086492626
2337,No,No,No,No,No,No,No,1086492630
2338,No,No,No,No,No,No,No,1086493660
2339,No,No,No,No,No,No,No,1086493661
2340,No,No,No,No,No,No,No,1086495962
2341,No,No,No,No,No,No,No,1086497098
2342,No,No,No,No,No,No,No,1086497103
2343,No,No,No,No,No,No,No,1086527361
2344,No,No,No,No,No,No,No,1086506490
2345,No,No,No,No,No,No,No,1086506441
2346,No,No,No,No,No,No,No,1086506511
2347,No,No,No,No,No,No,No,1086506522
2348,No,No,No,No,No,No,No,1086507679
2349,No,No,No,No,No,No,No,1086507765
2350,No,No,No,No,No,No,No,1086507838
2351,No,No,No,No,No,No,No,1086507839
2352,No,No,No,No,No,No,No,1086507852
2353,No,No,No,No,No,No,No,1086507854
2354,No,No,No,No,No,No,No,1086507855
2355,Yes,Yes,No,Yes,Yes,No,No,1086509626
2356,No,No,No,No,No,No,No,1086514095
2357,No,No,No,No,No,No,No,1086518756
2358,No,No,Yes,Yes,No,No,No,1086070903
2359,No,No,No,No,No,No,No,1086518098
2360,No,No,No,No,No,No,No,1086518510
2361,No,No,No,No,No,No,No,1086518761
2362,No,No,No,No,No,No,No,1086519165
2363,No,No,No,No,No,No,No,1086520235
2364,No,No,Yes,Yes,No,No,No,1086070927
2365,No,No,No,No,No,No,No,1086521191
2366,No,No,No,No,No,No,No,1086522464
2367,No,No,No,No,No,No,No,1086522459
2368,No,No,No,No,No,No,No,1086525214
2369,No,No,Yes,Yes,No,No,No,1086071034
2370,No,No,No,No,No,No,No,1086526717
2371,No,No,No,No,No,No,No,1086526722
2372,No,No,No,No,No,No,No,1086526896
2373,No,No,Yes,Yes,No,No,No,1086070881
2374,No,No,No,No,No,No,No,1086527343
2375,No,No,Yes,Yes,No,No,No,1086083788
2376,No,No,Yes,Yes,No,No,No,1086070939
2377,No,No,Yes,Yes,No,No,No,1086070859
2378,No,No,No,No,No,No,No,1086532214
2379,No,No,No,No,No,No,No,1086533952
2380,No,No,No,No,No,No,No,1086539729
2381,No,No,No,No,No,No,No,1086534393
2382,No,No,Yes,Yes,No,No,No,1086070858
2383,No,No,No,No,No,No,No,1086534423
2384,No,No,Yes,Yes,No,No,No,1086071124
2385,No,No,No,No,No,No,No,1086537202
2386,Yes,Yes,No,Yes,Yes,No,No,1086538197
2387,No,No,Yes,Yes,No,No,No,1086070900
2388,No,No,Yes,Yes,No,No,No,1086070890
2389,No,No,Yes,Yes,No,No,No,1086070979
2390,No,No,No,No,No,No,No,1086540050
2391,No,No,Yes,Yes,No,No,No,1086070880
2392,No,No,No,No,No,No,No,1086543312
2393,No,No,No,No,No,No,No,1086546530
2394,No,No,No,No,No,No,No,1086546538
2395,No,No,No,No,No,No,No,1086546541
2396,No,No,No,No,No,No,No,1086547535
2397,No,No,No,No,No,No,No,1086547857
2398,No,No,Yes,Yes,No,No,No,1086070785
2399,No,No,Yes,Yes,No,No,No,1086070811
2400,No,No,Yes,Yes,No,No,No,1086070812
2401,No,No,Yes,Yes,No,No,No,1086070815
2402,No,No,Yes,Yes,No,No,No,1086070820
2403,No,No,Yes,Yes,No,No,No,1086070830
2404,No,No,Yes,Yes,No,No,No,1086070833
2405,No,No,Yes,Yes,No,No,No,1086070850
2406,No,No,Yes,Yes,No,No,No,1086070851
2407,No,No,Yes,Yes,No,No,No,1086070854
2408,No,No,Yes,Yes,No,No,No,1086070861
2409,No,No,Yes,Yes,No,No,No,1086070866
2410,No,No,Yes,Yes,No,No,No,1086070874
2411,No,No,Yes,Yes,No,No,No,1086070884
2412,No,No,Yes,Yes,No,No,No,1086070888
2413,No,No,Yes,Yes,No,No,No,1086070906
2414,No,No,Yes,Yes,No,No,No,1086070909
2415,No,No,Yes,Yes,No,No,No,1086070914
2416,No,No,Yes,Yes,Yes,No,Yes,1086070917
2417,No,No,Yes,Yes,No,No,No,1086070922
2418,No,No,Yes,Yes,No,No,No,1086070931
2419,No,No,Yes,Yes,No,No,No,1086070936
2420,No,No,Yes,Yes,No,No,No,1086070954
2421,No,No,Yes,Yes,No,No,No,1086070955
2422,No,No,Yes,Yes,No,No,No,1086070968
2423,No,No,Yes,Yes,No,No,No,1086070969
2424,No,No,Yes,Yes,No,No,No,1086070970
2425,No,No,Yes,Yes,No,No,No,1086070972
2426,No,No,Yes,Yes,No,No,No,1086070976
2427,No,No,Yes,Yes,No,No,No,1086070977
2428,No,No,Yes,Yes,No,No,No,1086070992
2429,No,No,Yes,Yes,No,No,No,1086070994
2430,No,No,Yes,Yes,No,No,No,1086070995
2431,No,No,Yes,Yes,Yes,No,Yes,1086071004
2432,No,No,Yes,Yes,No,No,No,1086071008
2433,No,No,Yes,Yes,No,No,No,1086071014
2434,No,No,Yes,Yes,No,No,No,1086071015
2435,No,No,Yes,Yes,No,No,No,1086071031
2436,No,No,Yes,Yes,No,No,No,1086071032
2437,No,No,Yes,Yes,No,No,No,1086071035
2438,No,No,Yes,Yes,No,No,No,1086071113
2439,No,No,Yes,Yes,No,No,No,1086071126
2440,No,No,Yes,Yes,No,No,No,1086071130
2441,No,No,Yes,Yes,No,No,No,1086071143
2442,No,No,Yes,Yes,No,No,No,1086071191
2443,No,No,Yes,Yes,No,No,No,1086071192
2444,No,No,Yes,Yes,No,No,No,1086071195
2445,No,No,Yes,Yes,No,No,No,1086071203
2446,No,No,Yes,Yes,No,No,No,1086071207
2447,No,No,Yes,Yes,No,No,No,1086071226
2448,No,No,Yes,Yes,No,No,No,1086071268
2449,No,No,Yes,Yes,No,No,No,1086071271
2450,No,No,Yes,Yes,No,No,No,1086071279
2451,No,No,Yes,Yes,No,No,No,1086071287
2452,No,No,Yes,Yes,No,No,No,1086071298
2453,No,No,Yes,Yes,No,No,No,1086071323
2454,No,No,Yes,Yes,No,No,No,1086071341
2455,No,No,Yes,Yes,No,No,No,1086071354
2456,No,No,Yes,Yes,No,No,No,1086071403
2457,No,No,Yes,Yes,No,No,No,1086071407
2458,No,No,Yes,Yes,No,No,No,1086071412
2459,No,No,Yes,Yes,No,No,No,1086071413
2460,No,No,Yes,Yes,No,No,No,1086071416
2461,No,No,Yes,Yes,No,No,No,1086071427
2462,No,No,Yes,Yes,No,No,No,1086071428
2463,No,No,Yes,Yes,No,No,No,1086071430
2464,No,No,Yes,Yes,No,No,No,1086071446
2465,No,No,Yes,Yes,No,No,No,1086071447
2466,No,No,Yes,Yes,No,No,No,1086071460
2467,No,No,Yes,Yes,No,No,No,1086071464
2468,No,No,Yes,Yes,No,No,No,1086071470
2469,No,No,Yes,Yes,No,No,No,1086071480
2470,No,No,Yes,Yes,No,No,No,1086071498
2471,No,No,Yes,Yes,No,No,No,1086071502
2472,No,No,Yes,Yes,No,No,No,1086071512
2473,No,No,Yes,Yes,No,No,No,1086071526
2474,No,No,Yes,Yes,No,No,No,1086071544
2475,No,No,Yes,Yes,No,No,No,1086071575
2476,No,No,Yes,Yes,No,No,No,1086071576
2477,No,No,Yes,Yes,No,No,No,1086071605
2478,No,No,Yes,Yes,No,No,No,1086071614
2479,No,No,Yes,Yes,No,No,No,1086071668
2480,No,No,Yes,Yes,No,No,No,1086071688
2481,No,No,Yes,Yes,No,No,No,1086071689
2482,No,No,Yes,Yes,No,No,No,1086071690
2483,No,No,Yes,Yes,No,No,No,1086071694
2484,No,No,Yes,Yes,No,No,No,1086071696
2485,No,No,Yes,Yes,No,No,No,1086071697
2486,No,No,Yes,Yes,No,No,No,1086071755
2487,No,No,Yes,Yes,No,No,No,1086071728
2488,No,No,Yes,Yes,No,No,No,1086071798
2489,No,No,Yes,Yes,No,No,No,1086071809
2490,No,No,Yes,Yes,No,No,No,1086071962
2491,No,No,Yes,Yes,No,No,No,1086072144
2492,No,No,Yes,Yes,No,No,No,1086072379
2493,No,No,Yes,Yes,No,No,No,1086072390
2494,No,No,Yes,Yes,No,No,No,1086072414
2495,No,No,Yes,Yes,No,No,No,1086072426
2496,No,No,Yes,Yes,No,No,No,1086072453
2497,No,No,Yes,Yes,No,No,No,1086072470
